episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
86,500,0.0,-4.63,-0.00926,-0.21,-0.4,-0.91,-3.11
87,500,0.0,-5.36,-0.01072,-0.255,-0.95,-2.415,-1.74
88,500,0.0,-1.64,-0.00328,-0.24,-0.66,-0.515,-0.225
89,500,0.0,-2.91,-0.00582,-0.33,-1.195,-0.425,-0.96
90,500,0.0,-4.995,-0.00999,-1.755,-2.565,-0.29,-0.385
91,500,0.0,-3.42,-0.00684,-0.24,-1.04,-1.76,-0.38
92,500,0.0,-4.74,-0.00948,-3.22,-0.245,-0.35,-0.925
93,500,0.0,-2.885,-0.00577,-0.28,-0.435,-1.125,-1.045
94,500,0.0,-2.55,-0.0051,-0.92,-0.265,-0.77,-0.595
95,500,0.0,-3.83,-0.00766,-0.53,-1.78,-0.435,-1.085
96,500,0.0,-1.285,-0.00257,-0.29,-0.26,-0.4,-0.335
97,500,0.0,-1.5,-0.003,-0.245,-0.415,-0.445,-0.395
98,500,0.0,-1.285,-0.00257,-0.435,-0.265,-0.195,-0.39
99,500,0.0,-1.21,-0.00242,-0.3,-0.355,-0.275,-0.28
100,500,0.0,-4.2,-0.0084,-1.52,-0.46,-1.885,-0.335
101,500,0.0,-2.095,-0.00419,-0.305,-1.105,-0.405,-0.28
102,500,0.0,-4.295,-0.00859,-1.845,-0.445,-1.095,-0.91
103,500,0.0,-4.285,-0.00857,-1.735,-0.43,-0.435,-1.685
104,500,0.0,-5.055,-0.01011,-0.285,-1.125,-2.505,-1.14
105,500,0.0,-3.655,-0.00731,-2.005,-0.29,-1.08,-0.28
106,500,0.0,-6.42,-0.01284,-2.855,-2.455,-0.98,-0.13
107,500,0.0,-2.1,-0.0042,-0.31,-0.41,-0.27,-1.11
108,500,0.0,-7.645,-0.01529,-4.645,-2.325,-0.355,-0.32
109,500,0.0,-2.14,-0.00428,-0.315,-1.09,-0.455,-0.28
110,500,0.0,-2.035,-0.00407,-0.82,-0.455,-0.42,-0.34
111,500,0.0,-2.635,-0.00527,-0.35,-1.11,-0.205,-0.97
112,500,0.0,-1.335,-0.00267,-0.245,-0.41,-0.345,-0.335
113,500,0.0,-3.29,-0.00658,-1.77,-0.305,-0.275,-0.94
114,500,0.0,-4.21,-0.00842,-1.935,-1.8,-0.215,-0.26
115,500,0.0,-1.76,-0.00352,-0.82,-0.3,-0.315,-0.325
116,500,0.0,-3.26,-0.00652,-0.375,-0.925,-0.16,-1.8
117,500,0.0,-5.62,-0.01124,-2.64,-0.28,-2.435,-0.265
118,500,0.0,-1.955,-0.00391,-0.32,-0.255,-0.32,-1.06
119,500,0.0,-2.155,-0.00431,-0.36,-0.275,-1.23,-0.29
120,500,0.0,-3.035,-0.00607,-1.39,-0.415,-0.965,-0.265
121,500,0.0,-3.43,-0.00686,-0.4,-0.425,-2.21,-0.395
122,500,0.0,-2.05,-0.0041,-0.43,-0.39,-0.975,-0.255
123,500,0.0,2.34,0.00468,-0.295,-0.395,3.67,-0.64
124,500,0.0,-4.26,-0.00852,-0.275,-0.475,-0.435,-3.075
125,500,0.0,-2.065,-0.00413,-0.255,-0.375,-0.435,-1.0
126,500,0.0,-4.14,-0.00828,-0.445,-0.405,-2.3,-0.99
127,500,0.0,-4.3,-0.0086,-1.735,-0.415,-0.4,-1.75
128,500,0.0,-5.93,-0.01186,-0.25,-1.29,-3.305,-1.085
129,500,0.0,-5.75,-0.0115,-0.31,-0.31,-3.27,-1.86
130,500,0.0,-1.63,-0.00326,-0.405,-0.305,-0.335,-0.585
131,500,0.0,-4.115,-0.00823,-0.315,-0.355,-3.045,-0.4
132,500,0.0,-2.09,-0.00418,-1.11,-0.435,-0.24,-0.305
133,500,0.0,-1.94,-0.00388,-1.08,-0.265,-0.25,-0.345
134,500,0.0,-1.575,-0.00315,-0.445,-0.385,-0.41,-0.335
135,500,0.0,-6.08,-0.01216,-0.94,-1.695,-0.34,-3.105
136,500,0.0,2.045,0.00409,3.685,-0.965,-0.3,-0.375
137,500,0.0,-2.59,-0.00518,-0.32,-0.215,-1.795,-0.26
138,500,0.0,-2.495,-0.00499,-0.29,-0.245,-0.28,-1.68
139,500,0.0,-5.39,-0.01078,-1.965,-0.41,-0.595,-2.42
140,500,0.0,-7.305,-0.01461,-0.265,-2.535,-4.135,-0.37
141,500,0.0,-1.495,-0.00299,-0.385,-0.275,-0.425,-0.41
142,500,0.0,-2.38,-0.00476,-0.215,-1.095,-0.245,-0.825
143,500,0.0,-1.63,-0.00326,-0.28,-0.705,-0.37,-0.275
144,500,0.0,-3.545,-0.00709,-0.74,-1.99,-0.43,-0.385
145,500,0.0,-2.08,-0.00416,-0.28,-1.065,-0.355,-0.38
146,500,0.0,-3.02,-0.00604,-0.67,-0.23,-1.74,-0.38
147,500,0.0,-2.625,-0.00525,-0.225,-0.375,-0.965,-1.06
148,500,0.0,-5.155,-0.01031,-4.42,-0.24,-0.205,-0.29
149,500,0.0,-5.675,-0.01135,-3.825,-0.43,-0.42,-1.0
150,500,0.0,-2.075,-0.00415,-0.395,-1.06,-0.25,-0.37
151,500,0.0,-2.46,-0.00492,-0.225,-1.745,-0.19,-0.3
152,500,0.0,-1.245,-0.00249,-0.275,-0.37,-0.325,-0.275
153,500,0.0,-3.1,-0.0062,-1.77,-0.69,-0.28,-0.36
154,500,0.0,-1.59,-0.00318,-0.325,-0.4,-0.28,-0.585
155,500,0.0,-3.85,-0.0077,-2.605,-0.39,-0.425,-0.43
156,500,0.0,2.83,0.00566,-0.215,3.71,-0.275,-0.39
157,500,0.0,-4.91,-0.00982,-0.215,-1.07,-1.165,-2.46
158,500,0.0,-3.495,-0.00699,-0.785,-0.6,-1.78,-0.33
159,500,0.0,-2.675,-0.00535,-0.965,-0.35,-1.035,-0.325
160,500,0.0,-1.4,-0.0028,-0.355,-0.395,-0.355,-0.295
161,500,0.0,-2.14,-0.00428,-0.39,-0.275,-1.035,-0.44
162,500,0.0,-3.555,-0.00711,-0.395,-0.28,-0.465,-2.415
163,500,0.0,-6.33,-0.01266,-2.36,-0.395,-0.32,-3.255
164,500,0.0,-2.635,-0.00527,-0.285,-0.225,-0.395,-1.73
165,500,0.0,-0.675,-0.00135,3.04,-0.265,-1.08,-2.37
166,500,0.0,-1.905,-0.00381,-0.22,-1.03,-0.385,-0.27
167,500,0.0,-2.13,-0.00426,-0.94,-0.555,-0.38,-0.255
168,500,0.0,-2.87,-0.00574,-0.365,-0.42,-1.04,-1.045
169,500,0.0,-4.175,-0.00835,-0.44,-0.435,-1.74,-1.56
170,500,0.0,-0.99,-0.00198,-0.155,-0.115,-0.41,-0.31
171,500,0.0,-3.725,-0.00745,-0.315,-1.72,-0.275,-1.415
172,500,0.0,-1.87,-0.00374,-0.405,-0.94,-0.305,-0.22
173,500,0.0,-2.2,-0.0044,-0.195,-0.46,-0.425,-1.12
174,500,0.0,-4.05,-0.0081,-0.41,-1.06,-0.275,-2.305
175,500,0.0,-1.725,-0.00345,-0.285,-0.19,-1.025,-0.225
176,500,0.0,-5.115,-0.01023,-0.225,-1.18,-0.405,-3.305
177,500,0.0,-3.375,-0.00675,-0.21,-2.545,-0.4,-0.22
178,500,0.0,-3.335,-0.00667,-0.185,-2.53,-0.4,-0.22
179,500,0.0,-1.4,-0.0028,-0.26,-0.445,-0.43,-0.265
180,500,0.0,-4.345,-0.00869,-0.53,-1.015,-1.885,-0.915
181,500,0.0,-2.11,-0.00422,-1.05,-0.345,-0.41,-0.305
182,500,0.0,-1.1,-0.0022,-0.195,-0.37,-0.26,-0.275
183,500,0.0,-1.51,-0.00302,-0.82,-0.18,-0.265,-0.245
184,500,0.0,-4.245,-0.00849,-1.675,-1.1,-0.375,-1.095
185,500,0.0,-3.7,-0.0074,-0.985,-0.435,-0.42,-1.86
186,500,0.0,-1.39,-0.00278,-0.365,-0.3,-0.305,-0.42
187,500,0.0,-5.835,-0.01167,-0.41,-0.265,-4.19,-0.97
188,500,0.0,-2.115,-0.00423,-0.29,-0.35,-0.345,-1.13
189,500,0.0,-4.79,-0.00958,-2.415,-0.325,-0.385,-1.665
190,500,0.0,-1.65,-0.0033,-0.245,-0.295,-0.38,-0.73
191,500,0.0,-1.82,-0.00364,-0.235,-0.42,-0.225,-0.94
192,500,0.0,-2.685,-0.00537,-0.16,-0.45,-0.975,-1.1
193,500,0.0,-2.825,-0.00565,-0.33,-1.68,-0.38,-0.435
194,500,0.0,-2.6,-0.0052,-0.26,-0.34,-0.34,-1.66
195,500,0.0,-6.5,-0.013,-3.175,-0.295,-0.27,-2.76
196,500,0.0,-2.2,-0.0044,-0.205,-0.405,-1.25,-0.34
197,500,0.0,-3.37,-0.00674,-2.585,-0.29,-0.27,-0.225
198,500,0.0,-4.975,-0.00995,-2.46,-0.41,-1.065,-1.04
199,500,0.0,-2.76,-0.00552,-1.055,-0.325,-0.965,-0.415
200,500,0.0,-4.535,-0.00907,-3.365,-0.465,-0.325,-0.38
201,500,0.0,-2.665,-0.00533,-0.255,-0.38,-1.75,-0.28
202,500,0.0,-5.615,-0.01123,-0.26,-0.41,-3.88,-1.065
203,500,0.0,-3.43,-0.00686,-0.29,-0.44,-2.415,-0.285
204,500,0.0,-2.13,-0.00426,-0.385,-1.075,-0.24,-0.43
205,500,0.0,-2.935,-0.00587,-1.775,-0.405,-0.355,-0.4
206,500,0.0,-3.655,-0.00731,-0.52,-0.985,-1.8,-0.35
207,500,0.0,-4.095,-0.00819,-0.91,-0.365,-1.72,-1.1
208,500,0.0,-2.035,-0.00407,-0.2,-0.36,-1.07,-0.405
209,500,0.0,-1.855,-0.00371,-0.245,-0.39,-0.24,-0.98
210,500,0.0,-3.94,-0.00788,-1.94,-0.39,-0.29,-1.32
211,500,0.0,-2.81,-0.00562,-0.325,-0.485,-1.08,-0.92
212,500,0.0,-3.77,-0.00754,-0.98,-0.42,-2.135,-0.235
213,500,0.0,-3.16,-0.00632,-0.985,-1.65,-0.32,-0.205
214,500,0.0,-4.06,-0.00812,-0.22,-0.385,-0.335,-3.12
215,500,0.0,-2.015,-0.00403,-0.44,-0.27,-0.315,-0.99
216,500,0.0,-1.725,-0.00345,-0.335,-0.665,-0.405,-0.32
217,500,0.0,-1.09,-0.00218,-0.3,-0.225,-0.28,-0.285
218,500,0.0,-4.29,-0.00858,-1.0,-2.53,-0.375,-0.385
219,500,0.0,-3.73,-0.00746,-0.44,-1.165,-0.315,-1.81
220,500,0.0,-2.435,-0.00487,-0.525,-0.35,-1.045,-0.515
221,500,0.0,-2.78,-0.00556,-0.285,-0.29,-1.11,-1.095
222,500,0.0,-1.525,-0.00305,-0.42,-0.4,-0.3,-0.405
223,500,0.0,-3.395,-0.00679,-0.225,-0.28,-1.02,-1.87
224,500,0.0,-1.295,-0.00259,-0.405,-0.4,-0.24,-0.25
225,500,0.0,-2.2,-0.0044,-0.44,-0.435,-0.935,-0.39
226,500,0.0,-1.445,-0.00289,-0.44,-0.4,-0.255,-0.35
227,500,0.0,-2.79,-0.00558,-0.975,-0.27,-0.31,-1.235
228,500,0.0,-5.925,-0.01185,-1.885,-1.095,-1.085,-1.86
229,500,0.0,-6.685,-0.01337,-0.985,-0.65,-4.67,-0.38
230,500,0.0,-2.78,-0.00556,-0.38,-0.385,-0.405,-1.61
231,500,0.0,0.585,0.00117,3.69,-1.59,-0.39,-1.125
232,500,0.0,-6.365,-0.01273,-0.305,-0.285,-5.41,-0.365
233,500,0.0,-1.895,-0.00379,-0.965,-0.1,-0.385,-0.445
234,500,0.0,-1.43,-0.00286,-0.395,-0.345,-0.395,-0.295
235,500,0.0,-3.44,-0.00688,-0.185,-0.43,-2.545,-0.28
236,500,0.0,-1.355,-0.00271,-0.265,-0.33,-0.395,-0.365
237,500,0.0,-1.965,-0.00393,-0.42,-0.34,-0.2,-1.005
238,500,0.0,-5.95,-0.0119,-0.365,-3.11,-2.115,-0.36
239,500,0.0,-2.025,-0.00405,-1.01,-0.28,-0.23,-0.505
240,500,0.0,-1.935,-0.00387,-0.435,-0.175,-1.11,-0.215
241,500,0.0,-1.64,-0.00328,-0.425,-0.41,-0.415,-0.39
242,500,0.0,-2.66,-0.00532,-1.115,-0.225,-0.225,-1.095
243,500,0.0,-1.74,-0.00348,-0.22,-0.74,-0.355,-0.425
244,500,0.0,-1.105,-0.00221,-0.225,-0.34,-0.24,-0.3
245,500,0.0,-1.42,-0.00284,-0.285,-0.44,-0.405,-0.29
246,500,0.0,-4.3,-0.0086,-0.955,-0.245,-0.41,-2.69
247,500,0.0,-2.155,-0.00431,-0.345,-0.425,-0.39,-0.995
248,500,0.0,-1.97,-0.00394,-0.975,-0.4,-0.29,-0.305
249,500,0.0,-2.135,-0.00427,-0.38,-0.275,-0.37,-1.11
250,500,0.0,-1.51,-0.00302,-0.44,-0.385,-0.28,-0.405
251,500,0.0,-4.645,-0.00929,-0.26,-0.39,-0.91,-3.085
252,500,0.0,1.285,0.00257,3.39,-1.09,-0.4,-0.615
253,500,0.0,-4.765,-0.00953,-1.105,-1.625,-0.41,-1.625
254,500,0.0,1.55,0.0031,3.68,-0.92,-0.985,-0.225
255,500,0.0,-2.61,-0.00522,-0.305,-0.28,-0.395,-1.63
256,500,0.0,-2.775,-0.00555,-0.355,-0.66,-0.365,-1.395
257,500,0.0,-6.325,-0.01265,-1.145,-1.01,-0.825,-3.345
258,500,0.0,-3.605,-0.00721,-1.76,-1.075,-0.45,-0.32
259,500,0.0,-4.08,-0.00816,-0.415,-0.33,-0.345,-2.99
260,500,0.0,-4.055,-0.00811,-0.945,-1.05,-1.735,-0.325
261,500,0.0,-2.52,-0.00504,-0.345,-1.775,-0.17,-0.23
262,500,0.0,-3.48,-0.00696,-0.43,-1.12,-1.6,-0.33
263,500,0.0,-2.585,-0.00517,-0.92,-1.06,-0.385,-0.22
264,500,0.0,-1.225,-0.00245,-0.23,-0.42,-0.3,-0.275
265,500,0.0,-2.685,-0.00537,-0.39,-1.64,-0.34,-0.315
266,500,0.0,-2.14,-0.00428,-0.175,-0.44,-0.415,-1.11
267,500,0.0,-4.2,-0.0084,-0.29,-1.08,-0.36,-2.47
268,500,0.0,-3.59,-0.00718,-0.315,-1.065,-1.125,-1.085
269,500,0.0,-1.825,-0.00365,-0.95,-0.38,-0.215,-0.28
270,500,0.0,-2.645,-0.00529,-0.27,-0.415,-1.045,-0.915
271,500,0.0,-2.255,-0.00451,-0.28,-0.38,-1.09,-0.505
272,500,0.0,-1.955,-0.00391,-0.865,-0.415,-0.375,-0.3
273,500,0.0,-3.13,-0.00626,-0.22,-0.985,-0.215,-1.71
274,500,0.0,-5.3,-0.0106,-0.95,-0.92,-2.35,-1.08
275,500,0.0,-1.92,-0.00384,-0.895,-0.41,-0.325,-0.29
276,500,0.0,0.62,0.00124,-0.18,-0.31,3.785,-2.675
277,500,0.0,-1.985,-0.00397,-0.3,-0.33,-0.36,-0.995
278,500,0.0,-4.09,-0.00818,-1.61,-1.08,-0.285,-1.115
279,500,0.0,-3.03,-0.00606,-1.14,-0.345,-1.09,-0.455
280,500,0.0,-2.7,-0.0054,-1.09,-0.275,-1.04,-0.295
281,500,0.0,-2.035,-0.00407,-0.33,-1.075,-0.24,-0.39
282,500,0.0,-3.225,-0.00645,-0.415,-0.965,-0.155,-1.69
283,500,0.0,-3.825,-0.00765,-0.25,-2.44,-0.62,-0.515
284,500,0.0,-1.165,-0.00233,-0.25,-0.385,-0.21,-0.32
285,500,0.0,-1.685,-0.00337,-0.12,-0.21,-0.305,-1.05
286,500,0.0,-2.985,-0.00597,-1.11,-1.015,-0.505,-0.355
287,500,0.0,-1.945,-0.00389,-0.25,-0.18,-1.07,-0.445
288,500,0.0,-2.095,-0.00419,-0.415,-0.265,-0.285,-1.13
289,500,0.0,-2.745,-0.00549,-0.41,-0.365,-1.675,-0.295
290,500,0.0,-1.19,-0.00238,-0.315,-0.26,-0.245,-0.37
291,500,0.0,-1.425,-0.00285,-0.3,-0.325,-0.435,-0.365
292,500,0.0,-4.76,-0.00952,-0.26,-3.265,-0.34,-0.895
293,500,0.0,-2.98,-0.00596,-1.355,-0.94,-0.395,-0.29
294,500,0.0,1.325,0.00265,-0.33,2.89,-0.395,-0.84
295,500,0.0,-2.77,-0.00554,-0.845,-1.21,-0.39,-0.325
296,500,0.0,-3.26,-0.00652,-2.295,-0.265,-0.34,-0.36
297,500,0.0,-2.455,-0.00491,-1.71,-0.27,-0.21,-0.265
298,500,0.0,-1.695,-0.00339,-0.21,-0.225,-0.25,-1.01
299,500,0.0,1.425,0.00285,2.84,-0.19,-0.255,-0.97
300,500,0.0,-2.665,-0.00533,-0.255,-0.945,-0.375,-1.09
301,500,0.0,-5.645,-0.01129,-2.49,-0.935,-1.085,-1.135
302,500,0.0,-1.175,-0.00235,-0.255,-0.26,-0.38,-0.28
303,500,0.0,-2.495,-0.00499,-1.095,-0.94,-0.32,-0.14
304,500,0.0,-7.505,-0.01501,-3.32,-1.055,-0.35,-2.78
305,500,0.0,-2.76,-0.00552,-1.81,-0.22,-0.37,-0.36
306,500,0.0,-3.32,-0.00664,-0.35,-1.595,-0.38,-0.995
307,500,0.0,-3.725,-0.00745,-0.255,-1.025,-1.65,-0.795
308,500,0.0,-4.89,-0.00978,-0.695,-0.815,-0.87,-2.51
309,500,0.0,-5.945,-0.01189,-0.46,-0.37,-1.075,-4.04
310,500,0.0,-2.855,-0.00571,-0.285,-1.06,-0.475,-1.035
311,500,0.0,-3.325,-0.00665,-0.935,-1.04,-0.3,-1.05
312,500,0.0,-2.115,-0.00423,-0.26,-0.34,-0.395,-1.12
313,500,0.0,-2.305,-0.00461,-0.45,-1.225,-0.42,-0.21
314,500,0.0,-2.82,-0.00564,-1.03,-0.385,-0.94,-0.465
315,500,0.0,-1.435,-0.00287,-0.41,-0.4,-0.38,-0.245
316,500,0.0,-4.5,-0.009,-2.0,-0.415,-1.78,-0.305
317,500,0.0,-1.63,-0.00326,-0.32,-0.425,-0.41,-0.475
318,500,0.0,-2.58,-0.00516,-1.385,-0.295,-0.435,-0.465
319,500,0.0,-1.395,-0.00279,-0.335,-0.345,-0.275,-0.44
320,500,0.0,-2.84,-0.00568,-0.3,-1.105,-1.01,-0.425
321,500,0.0,-2.625,-0.00525,-0.305,-1.065,-0.35,-0.905
322,500,0.0,-4.035,-0.00807,-0.305,-1.545,-1.045,-1.14
323,500,0.0,-2.005,-0.00401,-0.275,-0.345,-1.075,-0.31
324,500,0.0,-1.215,-0.00243,-0.295,-0.405,-0.295,-0.22
325,500,0.0,-2.575,-0.00515,-0.34,-1.03,-0.33,-0.875
326,500,0.0,-1.57,-0.00314,-0.28,-0.425,-0.43,-0.435
327,500,0.0,-2.26,-0.00452,-1.065,-0.38,-0.55,-0.265
328,500,0.0,-3.095,-0.00619,-0.955,-0.365,-1.305,-0.47
329,500,0.0,-1.835,-0.00367,-0.255,-0.32,-0.345,-0.915
330,500,0.0,-1.07,-0.00214,-0.245,-0.285,-0.35,-0.19
331,500,0.0,-1.79,-0.00358,-0.24,-0.95,-0.28,-0.32
332,500,0.0,-3.23,-0.00646,-1.34,-1.105,-0.4,-0.385
333,500,0.0,-3.225,-0.00645,-0.315,-0.895,-1.05,-0.965
334,500,0.0,-2.185,-0.00437,-0.4,-0.39,-1.02,-0.375
335,500,0.0,-1.365,-0.00273,-0.29,-0.415,-0.455,-0.205
336,500,0.0,-2.78,-0.00556,-1.59,-0.38,-0.425,-0.385
337,500,0.0,-3.275,-0.00655,-0.145,-0.38,-0.955,-1.795
338,500,0.0,-2.29,-0.00458,-0.4,-0.32,-0.185,-1.385
339,500,0.0,-1.55,-0.0031,-0.44,-0.375,-0.515,-0.22
340,500,0.0,-1.44,-0.00288,-0.31,-0.4,-0.32,-0.41
341,500,0.0,-4.3,-0.0086,-0.355,-1.84,-1.76,-0.345
342,500,0.0,-2.515,-0.00503,-0.255,-0.49,-0.82,-0.95
343,500,0.0,-2.92,-0.00584,-1.06,-0.385,-1.045,-0.43
344,500,0.0,-4.795,-0.00959,-3.025,-0.265,-0.34,-1.165
345,500,0.0,-1.88,-0.00376,-0.28,-1.015,-0.165,-0.42
346,500,0.0,-2.97,-0.00594,-1.06,-1.08,-0.47,-0.36
347,500,0.0,-2.95,-0.0059,-0.285,-0.265,-1.21,-1.19
348,500,0.0,-3.545,-0.00709,-1.34,-0.675,-1.085,-0.445
349,500,0.0,-2.12,-0.00424,-0.48,-0.335,-0.905,-0.4
350,500,0.0,-5.17,-0.01034,-0.595,-0.37,-0.87,-3.335
351,500,0.0,-2.43,-0.00486,-0.325,-0.915,-0.945,-0.245
352,500,0.0,-4.285,-0.00857,-0.98,-0.395,-1.885,-1.025
353,500,0.0,-5.17,-0.01034,-0.88,-0.96,-0.95,-2.38
354,500,0.0,-2.915,-0.00583,-0.295,-0.52,-1.73,-0.37
355,500,0.0,-4.895,-0.00979,-2.41,-0.26,-1.86,-0.365
356,500,0.0,-3.255,-0.00651,-1.88,-0.355,-0.125,-0.895
357,500,0.0,-3.255,-0.00651,-0.505,-1.755,-0.4,-0.595
358,500,0.0,-1.41,-0.00282,-0.3,-0.385,-0.37,-0.355
359,500,0.0,-1.765,-0.00353,-0.24,-0.96,-0.265,-0.3
360,500,0.0,-1.005,-0.00201,-0.175,-0.355,-0.215,-0.26
361,500,0.0,-3.81,-0.00762,-0.34,-1.115,-2.005,-0.35
362,500,0.0,-1.26,-0.00252,-0.32,-0.29,-0.36,-0.29
363,500,0.0,-1.515,-0.00303,-0.285,-0.36,-0.385,-0.485
364,500,0.0,-1.795,-0.00359,-0.705,-0.23,-0.475,-0.385
365,500,0.0,-3.32,-0.00664,-0.34,-1.565,-1.05,-0.365
366,500,0.0,-4.525,-0.00905,-2.305,-0.24,-0.275,-1.705
367,500,0.0,-6.065,-0.01213,-0.38,-3.54,-0.34,-1.805
368,500,0.0,-2.695,-0.00539,-1.055,-0.24,-1.11,-0.29
369,500,0.0,-2.53,-0.00506,-0.23,-0.235,-1.715,-0.35
370,500,0.0,-4.885,-0.00977,-3.12,-0.285,-1.085,-0.395
371,500,0.0,-1.18,-0.00236,-0.235,-0.365,-0.385,-0.195
372,500,0.0,-4.155,-0.00831,-0.31,-1.77,-0.405,-1.67
373,500,0.0,1.045,0.00209,2.52,-1.04,-0.215,-0.22
374,500,0.0,-1.87,-0.00374,-0.285,-0.295,-0.28,-1.01
375,500,0.0,-2.985,-0.00597,-1.86,-0.4,-0.43,-0.295
376,500,0.0,-3.585,-0.00717,-0.875,-0.36,-1.245,-1.105
377,500,0.0,-3.39,-0.00678,-0.95,-0.265,-1.815,-0.36
378,500,0.0,1.79,0.00358,-0.42,-0.405,-0.27,2.885
379,500,0.0,-2.9,-0.0058,-1.075,-0.315,-0.47,-1.04
380,500,0.0,-4.185,-0.00837,-0.315,-1.805,-0.31,-1.755
381,500,0.0,-4.345,-0.00869,-1.41,-0.31,-2.435,-0.19
382,500,0.0,-4.745,-0.00949,-0.98,-3.265,-0.26,-0.24
383,500,0.0,-2.525,-0.00505,-0.26,-0.93,-0.275,-1.06
384,500,0.0,-1.715,-0.00343,-0.265,-0.315,-0.24,-0.895
385,500,0.0,-1.83,-0.00366,-0.25,-1.02,-0.32,-0.24
386,500,0.0,-1.665,-0.00333,-0.155,-0.24,-0.3,-0.97
387,500,0.0,-2.31,-0.00462,-0.195,-0.22,-0.87,-1.025
388,500,0.0,-3.47,-0.00694,-1.02,-0.27,-0.46,-1.72
389,500,0.0,-2.66,-0.00532,-0.41,-1.085,-0.91,-0.255
390,500,0.0,-1.44,-0.00288,-0.25,-0.62,-0.18,-0.39
391,500,0.0,-3.405,-0.00681,-0.225,-2.54,-0.32,-0.32
392,500,0.0,-2.56,-0.00512,-1.81,-0.265,-0.225,-0.26
393,500,0.0,-2.775,-0.00555,-0.915,-0.26,-1.31,-0.29
394,500,0.0,-5.12,-0.01024,-1.82,-0.32,-1.75,-1.23
395,500,0.0,-1.465,-0.00293,-0.31,-0.265,-0.65,-0.24
396,500,0.0,-3.41,-0.00682,-0.955,-0.37,-0.175,-1.91
397,500,0.0,-3.025,-0.00605,-0.215,-0.275,-0.41,-2.125
398,500,0.0,-3.385,-0.00677,-1.73,-0.265,-1.045,-0.345
399,500,0.0,-4.28,-0.00856,-0.3,-1.8,-1.0,-1.18
400,500,0.0,-3.45,-0.0069,-0.295,-1.105,-0.97,-1.08
401,500,0.0,-1.505,-0.00301,-0.555,-0.29,-0.435,-0.225
402,500,0.0,-2.555,-0.00511,-0.17,-0.925,-1.09,-0.37
403,500,0.0,-2.49,-0.00498,-0.28,-1.45,-0.225,-0.535
404,500,0.0,-1.19,-0.00238,-0.245,-0.185,-0.445,-0.315
405,500,0.0,-2.84,-0.00568,-0.94,-0.385,-1.11,-0.405
406,500,0.0,-3.18,-0.00636,-1.04,-0.765,-0.41,-0.965
407,500,0.0,-2.38,-0.00476,-1.315,-0.31,-0.435,-0.32
408,500,0.0,-2.255,-0.00451,-0.205,-1.58,-0.28,-0.19
409,500,0.0,-1.56,-0.00312,-0.405,-0.545,-0.285,-0.325
410,500,0.0,-5.335,-0.01067,-0.83,-1.59,-1.95,-0.965
411,500,0.0,-1.18,-0.00236,-0.255,-0.355,-0.16,-0.41
412,500,0.0,-3.275,-0.00655,-0.435,-1.62,-0.915,-0.305
413,500,0.0,-5.27,-0.01054,-0.34,-0.255,-0.15,-4.525
414,500,0.0,1.265,0.00253,-0.755,-0.26,2.595,-0.315
415,500,0.0,-1.63,-0.00326,-0.21,-0.245,-0.23,-0.945
416,500,0.0,-2.675,-0.00535,-0.235,-0.24,-1.125,-1.075
417,500,0.0,-2.485,-0.00497,-0.275,-0.255,-0.22,-1.735
418,500,0.0,-1.41,-0.00282,-0.175,-0.42,-0.44,-0.375
419,500,0.0,-4.79,-0.00958,-0.895,-0.28,-0.51,-3.105
420,500,0.0,-1.54,-0.00308,-1.085,-0.365,3.715,-3.805
421,500,0.0,-1.82,-0.00364,-0.21,-0.335,-0.935,-0.34
422,500,0.0,-3.12,-0.00624,-0.295,-0.185,-2.445,-0.195
423,500,0.0,-3.305,-0.00661,-1.615,-0.38,-0.305,-1.005
424,500,0.0,-0.755,-0.00151,-0.98,-1.235,-0.87,2.33
425,500,0.0,1.535,0.00307,-0.275,-1.74,3.885,-0.335
426,500,0.0,-4.55,-0.0091,-0.825,-1.84,-0.175,-1.71
427,500,0.0,-3.97,-0.00794,-0.14,-2.695,-0.905,-0.23
428,500,0.0,-2.335,-0.00467,-0.295,-0.23,-1.54,-0.27
429,500,0.0,-1.115,-0.00223,-0.185,-0.175,-0.46,-0.295
430,500,0.0,-3.44,-0.00688,-1.13,-1.61,-0.445,-0.255
431,500,0.0,-3.155,-0.00631,-0.22,-0.24,-1.1,-1.595
432,500,0.0,-5.57,-0.01114,-1.12,-0.255,-3.87,-0.325
433,500,0.0,-3.465,-0.00693,-0.245,-1.75,-1.135,-0.335
434,500,0.0,-1.67,-0.00334,-0.12,-1.06,-0.19,-0.3
435,500,0.0,-3.255,-0.00651,-0.92,-0.99,-0.415,-0.93
436,500,0.0,-4.895,-0.00979,-1.67,-0.93,-1.08,-1.215
437,500,0.0,-3.98,-0.00796,-1.705,-1.05,-0.18,-1.045
438,500,0.0,-2.82,-0.00564,-1.81,-0.37,-0.41,-0.23
439,500,0.0,-2.65,-0.0053,-0.165,-0.27,-0.425,-1.79
440,500,0.0,-4.295,-0.00859,-0.515,-1.715,-1.765,-0.3
441,500,0.0,-2.965,-0.00593,-0.585,-0.26,-0.395,-1.725
442,500,0.0,-3.695,-0.00739,-1.605,-0.845,-0.265,-0.98
443,500,0.0,-1.405,-0.00281,-0.33,-0.325,-0.45,-0.3
